2.039023290000000088e+02	4.103464100000000059e+01	6.976800000000000000e+04	2.325599999999999890e-01	9.783668382925719698e+02
2.038996830000000102e+02	4.101042199999999838e+01	6.985000000000000000e+04	2.328333333000000005e-01	8.402859700953982838e+02
2.038468249999999955e+02	4.105326099999999911e+01	6.988300000000000000e+04	2.329433332999999995e-01	7.255335383124165674e+02
2.038417750000000126e+02	4.096451199999999915e+01	6.994300000000000000e+04	2.331433333000000052e-01	4.659939021276491644e+02
2.038796580000000063e+02	4.095642099999999886e+01	7.033700000000000000e+04	2.344566667000000104e-01	8.031875517613269722e+02
2.038685539999999889e+02	4.097719899999999882e+01	7.045700000000000000e+04	2.348566666999999941e-01	5.141968126766965952e+02
2.037441750000000127e+02	4.103779999999999717e+01	7.047400000000000000e+04	2.349133332999999990e-01	1.299939570696159990e+03
2.038707579999999950e+02	4.110374099999999942e+01	7.048800000000000000e+04	2.349600000000000022e-01	1.449631699212845888e+03
2.037469619999999964e+02	4.093576800000000304e+01	7.053600000000000000e+04	2.351199999999999957e-01	1.439776126138691779e+03
2.039143170000000111e+02	4.106975899999999768e+01	7.059100000000000000e+04	2.353033333000000005e-01	1.374981746883736378e+03
2.038387459999999862e+02	4.099123000000000161e+01	7.067600000000000000e+04	2.355866667000000025e-01	1.122867146307354886e+02
2.037767460000000028e+02	4.097308000000000305e+01	7.068100000000000000e+04	2.356033332999999952e-01	8.511479155298337673e+02
2.037772459999999910e+02	4.092708999999999975e+01	7.075800000000000000e+04	2.358599999999999863e-01	1.228311974103414286e+03
2.038207920000000115e+02	4.089046100000000195e+01	7.078300000000000000e+04	2.359433333000000022e-01	1.452778034565248390e+03
2.037754869999999983e+02	4.091352100000000291e+01	7.086700000000000000e+04	2.362233333000000046e-01	1.385740086773690791e+03
2.038686999999999898e+02	4.101662100000000066e+01	7.087000000000000000e+04	2.362333332999999869e-01	4.809774747220267841e+02
2.038594170000000076e+02	4.098572899999999919e+01	7.093000000000000000e+04	2.364333332999999926e-01	3.525811396178831387e+02
2.037999039999999979e+02	4.108041000000000054e+01	7.095700000000000000e+04	2.365233332999999993e-01	1.169548565473997996e+03
2.037875459999999919e+02	4.101369900000000257e+01	7.100100000000000000e+04	2.366699999999999915e-01	6.617370179203018097e+02
2.038004919999999913e+02	4.093127100000000240e+01	7.100700000000000000e+04	2.366900000000000115e-01	1.013915303006360318e+03
2.039361330000000123e+02	4.104323999999999728e+01	7.138000000000000000e+04	2.379333332999999939e-01	1.422299976157428318e+03
2.037414709999999900e+02	4.095844999999999914e+01	7.146800000000000000e+04	2.382266667000000060e-01	1.352183459773444838e+03
2.038175170000000094e+02	4.107857899999999773e+01	7.149300000000000000e+04	2.383099999999999941e-01	1.074393742559269640e+03
2.038065170000000137e+02	4.090964100000000059e+01	7.159800000000000000e+04	2.386600000000000110e-01	1.247569647323830850e+03
2.037687329999999974e+02	4.108240099999999728e+01	7.165400000000000000e+04	2.388466666999999877e-01	1.402386970489239729e+03
2.038555540000000121e+02	4.098025899999999666e+01	7.181400000000000000e+04	2.393800000000000094e-01	3.571371457829145015e+02
2.038474290000000053e+02	4.097703899999999777e+01	7.183100000000000000e+04	2.394366666999999949e-01	3.292555050660002962e+02
2.038030249999999910e+02	4.100699999999999790e+01	7.185500000000000000e+04	2.395166666999999916e-01	4.441922586217539788e+02
2.038448789999999917e+02	4.091299099999999811e+01	7.205900000000000000e+04	2.401966667000000055e-01	1.146616543366458018e+03
2.037865170000000035e+02	4.102088200000000029e+01	7.211100000000000000e+04	2.403700000000000003e-01	7.067902676950471914e+02
2.037834829999999897e+02	4.105413800000000180e+01	7.222700000000000000e+04	2.407566667000000105e-01	9.961866973375405223e+02
2.037386500000000069e+02	4.102413899999999813e+01	7.225800000000000000e+04	2.408599999999999908e-01	1.311532268075269712e+03
2.038133960000000116e+02	4.099416000000000082e+01	7.247200000000000000e+04	2.415733332999999983e-01	3.054159387044112464e+02
