2.037291669999999897e+02	4.102185800000000171e+01	6.908700000000000000e+04	2.302899999999999947e-01	1.425086287668998693e+03
2.037468619999999930e+02	4.098176899999999989e+01	6.908700000000000000e+04	2.302899999999999947e-01	1.189966138033988500e+03
2.038761670000000095e+02	4.116082000000000107e+01	6.916600000000000000e+04	2.305533332999999963e-01	2.194023364479040538e+03
2.037953829999999869e+02	4.100086999999999904e+01	6.920900000000000000e+04	2.306966666999999971e-01	5.328158783982250952e+02
2.039673919999999896e+02	4.101429000000000258e+01	6.921200000000000000e+04	2.307066667000000071e-01	1.720759961255724420e+03
2.039564039999999920e+02	4.093957100000000082e+01	6.925800000000000000e+04	2.308600000000000096e-01	1.761677908478633071e+03
2.037072080000000085e+02	4.096181099999999731e+01	6.926800000000000000e+04	2.308933333000000032e-01	1.758837698732293120e+03
2.038440960000000075e+02	4.098640799999999729e+01	6.926800000000000000e+04	2.308933333000000032e-01	1.996528867195649752e+02
2.039249460000000056e+02	4.112890999999999764e+01	6.927900000000000000e+04	2.309299999999999964e-01	2.057985381996214528e+03
2.039738830000000007e+02	4.100180100000000039e+01	6.929100000000000000e+04	2.309700000000000086e-01	1.796126935095907129e+03
2.039867460000000108e+02	4.104901900000000126e+01	6.936400000000000000e+04	2.312133332999999902e-01	2.062532437768440559e+03
2.037916669999999897e+02	4.098984899999999953e+01	6.938100000000000000e+04	2.312700000000000033e-01	5.948037427505249752e+02
2.038383169999999893e+02	4.095397200000000026e+01	6.939800000000000000e+04	2.313266666999999888e-01	6.001477286856598994e+02
2.038648080000000107e+02	4.102777900000000244e+01	6.940900000000000000e+04	2.313633333000000014e-01	5.288873536507517201e+02
2.039217580000000112e+02	4.105402000000000129e+01	6.945600000000000000e+04	2.315200000000000036e-01	1.324947939006791330e+03
2.039558749999999918e+02	4.095383100000000098e+01	6.947200000000000000e+04	2.315733332999999894e-01	1.677882393235011250e+03
2.037561330000000055e+02	4.101509899999999931e+01	6.950800000000000000e+04	2.316933332999999984e-01	1.063747650596011454e+03
2.038407039999999881e+02	4.102616100000000188e+01	6.951700000000000000e+04	2.317233333000000006e-01	3.590717071020179674e+02
2.037716670000000079e+02	4.094812000000000296e+01	6.954700000000000000e+04	2.318233332999999896e-01	1.082625109405464173e+03
2.036864250000000141e+02	4.093587899999999991e+01	6.956100000000000000e+04	2.318699999999999928e-01	2.134180364480164371e+03
2.037122999999999990e+02	4.099116899999999930e+01	6.956600000000000000e+04	2.318866666999999937e-01	1.621031013897786806e+03
2.037817960000000141e+02	4.104612000000000194e+01	6.957200000000000000e+04	2.319066667000000137e-01	9.388725929294754451e+02
2.038960669999999880e+02	4.098922000000000310e+01	6.957500000000000000e+04	2.319166666999999959e-01	7.930176674183564955e+02
2.038146120000000110e+02	4.097425799999999896e+01	6.959800000000000000e+04	2.319933332999999931e-01	4.353242736106868733e+02
2.038527789999999982e+02	4.102394100000000066e+01	6.962100000000000000e+04	2.320699999999999985e-01	3.900808813647706188e+02
2.038986120000000142e+02	4.092641799999999819e+01	6.972100000000000000e+04	2.324033332999999868e-01	1.264105213903138747e+03
2.039023290000000088e+02	4.103464100000000059e+01	6.976800000000000000e+04	2.325599999999999890e-01	9.783668382925719698e+02
2.039520420000000058e+02	4.092454099999999784e+01	6.978500000000000000e+04	2.326166667000000021e-01	1.812140684005843013e+03
2.038201919999999916e+02	4.114430999999999727e+01	6.982400000000000000e+04	2.327466666999999934e-01	1.926248627689464456e+03
2.038996830000000102e+02	4.101042199999999838e+01	6.985000000000000000e+04	2.328333333000000005e-01	8.402859700953982838e+02
2.039603960000000029e+02	4.107701899999999995e+01	6.986800000000000000e+04	2.328933333000000050e-01	1.907960550925204188e+03
2.039723250000000121e+02	4.098790000000000333e+01	6.987100000000000000e+04	2.329033332999999872e-01	1.783877618551616933e+03
2.038468249999999955e+02	4.105326099999999911e+01	6.988300000000000000e+04	2.329433332999999995e-01	7.255335383124165674e+02
2.039835419999999999e+02	4.098109099999999927e+01	6.994000000000000000e+04	2.331333332999999952e-01	1.939951338151632399e+03
2.038417750000000126e+02	4.096451199999999915e+01	6.994300000000000000e+04	2.331433333000000052e-01	4.659939021276491644e+02
2.038393580000000043e+02	4.114952100000000002e+01	6.999800000000000000e+04	2.333266666999999905e-01	1.984499889661358338e+03
2.037031460000000038e+02	4.097589099999999718e+01	7.007000000000000000e+04	2.335666667000000085e-01	1.766303270969173582e+03
2.039392249999999933e+02	4.112258099999999672e+01	7.027300000000000000e+04	2.342433332999999951e-01	2.100612677859310224e+03
2.038796580000000063e+02	4.095642099999999886e+01	7.033700000000000000e+04	2.344566667000000104e-01	8.031875517613269722e+02
2.038685539999999889e+02	4.097719899999999882e+01	7.045700000000000000e+04	2.348566666999999941e-01	5.141968126766965952e+02
2.037441750000000127e+02	4.103779999999999717e+01	7.047400000000000000e+04	2.349133332999999990e-01	1.299939570696159990e+03
2.038707579999999950e+02	4.110374099999999942e+01	7.048800000000000000e+04	2.349600000000000022e-01	1.449631699212845888e+03
2.037469619999999964e+02	4.093576800000000304e+01	7.053600000000000000e+04	2.351199999999999957e-01	1.439776126138691779e+03
2.039812499999999886e+02	4.102463900000000052e+01	7.054500000000000000e+04	2.351499999999999979e-01	1.917589859057932927e+03
2.039356750000000034e+02	4.110216100000000239e+01	7.056700000000000000e+04	2.352233333000000037e-01	1.869662043390337658e+03
2.039143170000000111e+02	4.106975899999999768e+01	7.059100000000000000e+04	2.353033333000000005e-01	1.374981746883736378e+03
2.038387459999999862e+02	4.099123000000000161e+01	7.067600000000000000e+04	2.355866667000000025e-01	1.122867146307354886e+02
2.037767460000000028e+02	4.097308000000000305e+01	7.068100000000000000e+04	2.356033332999999952e-01	8.511479155298337673e+02
2.037772459999999910e+02	4.092708999999999975e+01	7.075800000000000000e+04	2.358599999999999863e-01	1.228311974103414286e+03
2.038207920000000115e+02	4.089046100000000195e+01	7.078300000000000000e+04	2.359433333000000022e-01	1.452778034565248390e+03
2.037754869999999983e+02	4.091352100000000291e+01	7.086700000000000000e+04	2.362233333000000046e-01	1.385740086773690791e+03
2.038686999999999898e+02	4.101662100000000066e+01	7.087000000000000000e+04	2.362333332999999869e-01	4.809774747220267841e+02
2.038594170000000076e+02	4.098572899999999919e+01	7.093000000000000000e+04	2.364333332999999926e-01	3.525811396178831387e+02
2.038961370000000102e+02	4.110546099999999825e+01	7.093500000000000000e+04	2.364499999999999935e-01	1.601329620448123478e+03
2.037999039999999979e+02	4.108041000000000054e+01	7.095700000000000000e+04	2.365233332999999993e-01	1.169548565473997996e+03
2.037875459999999919e+02	4.101369900000000257e+01	7.100100000000000000e+04	2.366699999999999915e-01	6.617370179203018097e+02
2.038004919999999913e+02	4.093127100000000240e+01	7.100700000000000000e+04	2.366900000000000115e-01	1.013915303006360318e+03
2.037130459999999914e+02	4.093469999999999942e+01	7.109400000000000000e+04	2.369799999999999962e-01	1.825924773299367416e+03
2.036987829999999917e+02	4.105046099999999853e+01	7.110700000000000000e+04	2.370233332999999998e-01	1.908076390042637968e+03
2.036812749999999994e+02	4.094306900000000127e+01	7.121000000000000000e+04	2.373666667000000063e-01	2.161091563319274883e+03
2.036937749999999880e+02	4.103649899999999917e+01	7.136000000000000000e+04	2.378666667000000068e-01	1.916019102439915287e+03
2.039361330000000123e+02	4.104323999999999728e+01	7.138000000000000000e+04	2.379333332999999939e-01	1.422299976157428318e+03
2.039386079999999879e+02	4.109024099999999891e+01	7.139700000000000000e+04	2.379900000000000071e-01	1.787772574866251489e+03
2.037414709999999900e+02	4.095844999999999914e+01	7.146800000000000000e+04	2.382266667000000060e-01	1.352183459773444838e+03
2.038175170000000094e+02	4.107857899999999773e+01	7.149300000000000000e+04	2.383099999999999941e-01	1.074393742559269640e+03
2.037126169999999945e+02	4.107334099999999921e+01	7.151300000000000000e+04	2.383766666999999895e-01	1.876028227237239889e+03
2.036855669999999918e+02	4.093737000000000137e+01	7.152900000000000000e+04	2.384300000000000030e-01	2.136737656301600055e+03
2.038065170000000137e+02	4.090964100000000059e+01	7.159800000000000000e+04	2.386600000000000110e-01	1.247569647323830850e+03
2.037687329999999974e+02	4.108240099999999728e+01	7.165400000000000000e+04	2.388466666999999877e-01	1.402386970489239729e+03
2.038555540000000121e+02	4.098025899999999666e+01	7.181400000000000000e+04	2.393800000000000094e-01	3.571371457829145015e+02
2.038474290000000053e+02	4.097703899999999777e+01	7.183100000000000000e+04	2.394366666999999949e-01	3.292555050660002962e+02
2.038030249999999910e+02	4.100699999999999790e+01	7.185500000000000000e+04	2.395166666999999916e-01	4.441922586217539788e+02
2.038448789999999917e+02	4.091299099999999811e+01	7.205900000000000000e+04	2.401966667000000055e-01	1.146616543366458018e+03
2.037865170000000035e+02	4.102088200000000029e+01	7.211100000000000000e+04	2.403700000000000003e-01	7.067902676950471914e+02
2.039080250000000092e+02	4.110022000000000020e+01	7.221600000000000000e+04	2.407199999999999895e-01	1.623888593949128335e+03
2.037834829999999897e+02	4.105413800000000180e+01	7.222700000000000000e+04	2.407566667000000105e-01	9.961866973375405223e+02
2.037386500000000069e+02	4.102413899999999813e+01	7.225800000000000000e+04	2.408599999999999908e-01	1.311532268075269712e+03
2.038133960000000116e+02	4.099416000000000082e+01	7.247200000000000000e+04	2.415733332999999983e-01	3.054159387044112464e+02
